name,industry,subindustry,industries/0,industries/1,tags/0,tags/1,highlight_black,highlight_latinx,highlight_women,batch_season,batch_year,first_loc,region,top_acq_pub
VINEBOX (Usual Beverage Co.),Consumer,Consumer -> Food and Beverage,Consumer,Food and Beverage,,,FALSE,FALSE,TRUE,W,16,"San Francisco, CA, USA",United States of America,0
Stealth Worker,B2B Software and Services,B2B Software and Services -> Recruiting and Talent,B2B Software and Services,Recruiting and Talent,Privacy,Compliance,FALSE,FALSE,FALSE,W,16,Remote,United States of America,0
SOUNDBOKS,Consumer,Consumer -> Consumer Electronics,Consumer,Consumer Electronics,,,FALSE,FALSE,FALSE,W,16,"Copenhagen, Denmark",Denmark,0
AmberBox Gunshot Detection,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,Real Estate and Construction,Housing and Real Estate,Security,,FALSE,FALSE,FALSE,W,16,"San Francisco, CA, USA",United States of America,0
Qvin,Healthcare,Healthcare -> Consumer Health and Wellness,Healthcare,Consumer Health and Wellness,Consumer Health Services,Telemedicine,FALSE,FALSE,TRUE,W,16,"Menlo Park, CA, USA",United States of America,0
Perlara,Healthcare,Healthcare -> Drug Discovery and Delivery,Healthcare,Drug Discovery and Delivery,,,FALSE,FALSE,FALSE,W,16,Remote,United States of America,0
DevColor,Unspecified,Unspecified,Unspecified,,Community,Diversity & Inclusion,FALSE,FALSE,FALSE,W,16,"San Francisco, CA, USA",United States of America,0
Lygos,Healthcare,Healthcare -> Industrial Bio,Healthcare,Industrial Bio,Biotechnology,Synthetic Biology,FALSE,FALSE,FALSE,W,16,"San Francisco, CA, USA",United States of America,0
Zenysis,Government,Government,Government,,,,FALSE,FALSE,FALSE,W,16,"San Francisco, CA, USA",United States of America,0
Bonsai,B2B Software and Services,B2B Software and Services -> Finance and Accounting,B2B Software and Services,Finance and Accounting,Documents,SaaS,FALSE,FALSE,FALSE,W,16,Remote,United States of America,0
Protonet,B2B Software and Services,B2B Software and Services -> Infrastructure,B2B Software and Services,Infrastructure,Cloud Computing,Hardware,FALSE,FALSE,FALSE,W,16,,Unspecified,0
Wakie,Consumer,Consumer -> Social,Consumer,Social,Community,Social Media,FALSE,FALSE,FALSE,W,16,Remote,United States of America,0
UroDev Medical,Healthcare,Healthcare -> Medical Devices,Healthcare,Medical Devices,Medical Devices,,FALSE,FALSE,FALSE,W,16,"San Clemente, CA, USA",United States of America,0
Sanitation and Health Rights in India (SHRI),Unspecified,Unspecified,Unspecified,,,,FALSE,FALSE,FALSE,W,16,"BR, India",India,0
Quilt Data,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Analytics,,FALSE,FALSE,FALSE,W,16,Remote,United States of America,0
Carbic,Industrials,Industrials -> Energy,Industrials,Energy,IoT,Industrial Workplace Safety,FALSE,FALSE,FALSE,W,16,"San Francisco, CA, USA",United States of America,0
NetBeez,B2B Software and Services,B2B Software and Services -> Infrastructure,B2B Software and Services,Infrastructure,,,FALSE,FALSE,FALSE,W,16,"Pittsburgh, PA, USA",United States of America,0
mRelief,Unspecified,Unspecified,Unspecified,,Nonprofit,,TRUE,FALSE,TRUE,W,16,"Chicago, IL, USA",United States of America,0
HistoWiz,Healthcare,Healthcare -> Healthcare Services,Healthcare,Healthcare Services,Artifical Intelligence,Biotech,FALSE,FALSE,FALSE,W,16,"NY, USA",United States of America,0
GoLorry,B2B Software and Services,B2B Software and Services -> Supply Chain and Logistics,B2B Software and Services,Supply Chain and Logistics,Logistics,Marketplace,FALSE,FALSE,FALSE,W,16,"Hyderabad, Telangana, India",India,0
Lynks,Consumer,Consumer -> Apparel and Cosmetics,Consumer,Apparel and Cosmetics,E-Commerce,Emerging Markets,FALSE,FALSE,FALSE,W,16,"Alexandria Governorate, Egypt",Egypt,0
Plato,B2B Software and Services,B2B Software and Services -> Productivity,B2B Software and Services,Productivity,,,FALSE,FALSE,FALSE,W,16,Remote,United States of America,0
Thunkable,B2B Software and Services,B2B Software and Services -> Marketing,B2B Software and Services,Marketing,Developer Tools,Design Tools,FALSE,FALSE,FALSE,W,16,"San Francisco, CA, USA",United States of America,0
Pave,B2B Software and Services,B2B Software and Services -> Analytics,B2B Software and Services,Analytics,Analytics,,FALSE,FALSE,FALSE,W,16,"Kitchener, ON, Canada",Canada,0
Castle,B2B Software and Services,B2B Software and Services -> Security,B2B Software and Services,Security,"Security Orchestration, Automation and Response (SOAR)",SaaS,FALSE,FALSE,FALSE,W,16,Remote,United States of America,0
Measurable AI (MailTime),B2B Software and Services,B2B Software and Services -> Productivity,B2B Software and Services,Productivity,Analytics,Marketing,FALSE,FALSE,FALSE,W,16,"Hong Kong, Hong Kong",Hong Kong,0
Bus.com,B2B Software and Services,B2B Software and Services -> Office Management,B2B Software and Services,Office Management,Transportation,Marketplace,FALSE,FALSE,FALSE,W,16,"Montreal, QC, Canada",Canada,0
Revl,B2B Software and Services,B2B Software and Services -> Marketing,B2B Software and Services,Marketing,Video,Machine Learning,FALSE,TRUE,FALSE,W,16,Remote,United States of America,0
PocketSuite,B2B Software and Services,B2B Software and Services -> Productivity,B2B Software and Services,Productivity,Payments,Scheduling,FALSE,FALSE,FALSE,W,16,Remote,United States of America,0
Meter Feeder,Government,Government,Government,,Machine Learning,Unmanned Vehicle,TRUE,FALSE,FALSE,W,16,"Pittsburgh, PA, USA",United States of America,0
InnoVein,Healthcare,Healthcare -> Medical Devices,Healthcare,Medical Devices,Medical Devices,,FALSE,FALSE,FALSE,W,16,"San Carlos, CA, USA",United States of America,0
Gigwell,B2B Software and Services,B2B Software and Services -> Productivity,B2B Software and Services,Productivity,SaaS,Marketplace,FALSE,TRUE,FALSE,W,16,"Los Angeles, CA, USA",United States of America,0
Copia,B2B Software and Services,B2B Software and Services -> Office Management,B2B Software and Services,Office Management,SaaS,Food Tech,FALSE,FALSE,TRUE,W,16,Remote,United States of America,0
Deako,Consumer,Consumer -> Home and Personal,Consumer,Home and Personal,Home Automation,IoT,FALSE,FALSE,FALSE,W,16,"Seattle, WA, USA",United States of America,0
Chillabit,Consumer,Consumer -> Social,Consumer,Social,Social,,FALSE,FALSE,FALSE,W,16,"Palo Alto, CA, USA",United States of America,0
UpLabs,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Marketplace,Community,FALSE,FALSE,FALSE,W,16,Remote,United States of America,0
Stilt,Financial Technology,Financial Technology -> Credit and Lending,Financial Technology,Credit and Lending,B2B,SaaS,FALSE,FALSE,FALSE,W,16,"San Francisco, CA, USA",United States of America,1
Kip Health,Healthcare,Healthcare -> Healthcare IT,Healthcare,Healthcare IT,Digital Health,Mental Health Tech,FALSE,FALSE,FALSE,W,16,"San Francisco, CA, USA",United States of America,1
Hingeto,Consumer,Consumer -> Apparel and Cosmetics,Consumer,Apparel and Cosmetics,Marketplace,E-commerce,TRUE,FALSE,FALSE,W,16,"Oakland, CA, USA",United States of America,1
flexEngage,B2B Software and Services,B2B Software and Services -> Retail,B2B Software and Services,Retail,Retail,Analytics,FALSE,TRUE,FALSE,W,16,"Orlando, FL, USA",United States of America,1
Nova,B2B Software and Services,B2B Software and Services -> Sales,B2B Software and Services,Sales,Sales,Artifical Intelligence,FALSE,FALSE,FALSE,W,16,"San Francisco, CA, USA",United States of America,1
Redspread,B2B Software and Services,B2B Software and Services -> Infrastructure,B2B Software and Services,Infrastructure,Developer Tools,,FALSE,FALSE,FALSE,W,16,"Mountain View, CA, USA",United States of America,1
Emburse,Financial Technology,Financial Technology -> Banking and Exchange,Financial Technology,Banking and Exchange,Fintech,,FALSE,FALSE,FALSE,W,16,"San Francisco, CA, USA",United States of America,1
Goodybag,B2B Software and Services,B2B Software and Services -> Office Management,B2B Software and Services,Office Management,Food Tech,,FALSE,FALSE,FALSE,W,16,"Austin, TX, USA",United States of America,1
Pulpix,B2B Software and Services,B2B Software and Services -> Marketing,B2B Software and Services,Marketing,Artifical Intelligence,Video,FALSE,FALSE,FALSE,W,16,"New York, NY, USA",United States of America,1
MineralSoft,Industrials,Industrials -> Energy,Industrials,Energy,Energy,Analytics,FALSE,FALSE,FALSE,W,16,"Austin, TX, USA",United States of America,1
Luminist Labs,Healthcare,Healthcare -> Diagnostics,Healthcare,Diagnostics,Diagnostics,Medical Devices,FALSE,FALSE,FALSE,W,16,"Newark, CA, USA",United States of America,1
LendEDU,Education,Education,Education,,Fintech,Marketplace,FALSE,FALSE,FALSE,W,16,"Hoboken, NJ, USA",United States of America,1
Able Health,Healthcare,Healthcare -> Healthcare IT,Healthcare,Healthcare IT,,,FALSE,FALSE,FALSE,W,16,"San Francisco, CA, USA",United States of America,1
Loop Genomics,Healthcare,Healthcare -> Diagnostics,Healthcare,Diagnostics,Biotech,,FALSE,FALSE,FALSE,W,16,"San Jose, CA, USA",United States of America,1
Algoriz,Financial Technology,Financial Technology -> Asset Management,Financial Technology,Asset Management,Finance,Trading,FALSE,FALSE,FALSE,W,16,"New York, NY, USA",United States of America,0
Magic Instruments,Consumer,Consumer -> Consumer Electronics,Consumer,Consumer Electronics,Music,,FALSE,FALSE,FALSE,W,16,"Los Angeles, CA, USA",United States of America,0
Compgun,B2B Software and Services,B2B Software and Services -> Human Resources,B2B Software and Services,Human Resources,Sales,,FALSE,FALSE,FALSE,W,16,"San Francisco, CA, USA",United States of America,0
PhysioHealth,Healthcare,Healthcare -> Healthcare Services,Healthcare,Healthcare Services,Health Tech,Insurance,FALSE,FALSE,FALSE,W,16,,Unspecified,0
Modal,B2B Software and Services,B2B Software and Services -> Retail,B2B Software and Services,Retail,Auto Commerce,,FALSE,FALSE,FALSE,W,16,"San Francisco, CA, USA",United States of America,0
Streamup,Consumer,Consumer -> Social,Consumer,Social,Live,Social Media,FALSE,FALSE,FALSE,W,16,Remote,United States of America,0
StrongIntro,B2B Software and Services,B2B Software and Services -> Recruiting and Talent,B2B Software and Services,Recruiting and Talent,Recruiting,Talent Acquisition,FALSE,FALSE,FALSE,W,16,"San Francisco, CA, USA",United States of America,0
Index,B2B Software and Services,B2B Software and Services -> Sales,B2B Software and Services,Sales,Networks,,FALSE,FALSE,FALSE,W,16,"San Francisco, CA, USA",United States of America,0
Unnyhog,Consumer,Consumer -> Gaming,Consumer,Gaming,Gaming,Entertainment,FALSE,FALSE,TRUE,W,16,"Los Angeles, CA, USA",United States of America,0
Pathmind,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Supply Chain,Reinforcement Learning,FALSE,FALSE,FALSE,W,16,Remote,United States of America,0
Silver,Consumer,Consumer -> Consumer Electronics,Consumer,Consumer Electronics,Hard Tech,Nanotechnology,FALSE,FALSE,FALSE,W,16,"Cupertino, CA, USA",United States of America,0
Restocks,Consumer,Consumer -> Apparel and Cosmetics,Consumer,Apparel and Cosmetics,E-Commerce,Fashion,FALSE,FALSE,FALSE,W,16,"San Francisco, CA, USA",United States of America,0
Real Artists,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",,,FALSE,FALSE,FALSE,W,16,,Unspecified,0
Kisan Network,Industrials,Industrials -> Agriculture,Industrials,Agriculture,Agriculture,Supply Chain,FALSE,FALSE,FALSE,W,16,"Gurugram, HR, India",India,0
Georgette Packaging,B2B Software and Services,B2B Software and Services -> Supply Chain and Logistics,B2B Software and Services,Supply Chain and Logistics,Climate,Logistics,FALSE,FALSE,TRUE,W,16,"Kitchener, ON, Canada",Canada,0
Cover,Financial Technology,Financial Technology -> Insurance,Financial Technology,Insurance,Insurance,,FALSE,FALSE,TRUE,W,16,"San Francisco, CA, USA",United States of America,0
Envyl,Consumer,Consumer -> Home and Personal,Consumer,Home and Personal,Logistics,Delivery,TRUE,FALSE,FALSE,W,16,"NY, USA",United States of America,0
Elucify,B2B Software and Services,B2B Software and Services -> Sales,B2B Software and Services,Sales,SaaS,,FALSE,FALSE,FALSE,W,16,"San Francisco, CA, USA",United States of America,0
TRAC,Healthcare,Healthcare -> Consumer Health and Wellness,Healthcare,Consumer Health and Wellness,Sports Tech,,FALSE,FALSE,FALSE,W,16,"Chicago, IL, USA",United States of America,0
Anchor Health,Healthcare,Healthcare -> Healthcare IT,Healthcare,Healthcare IT,Health Tech,,FALSE,FALSE,FALSE,W,16,"San Francisco, CA, USA",United States of America,0
Poppy,Consumer,Consumer -> Home and Personal,Consumer,Home and Personal,,,FALSE,FALSE,FALSE,W,16,"Seattle, WA, USA",United States of America,0
Patchwork Security,B2B Software and Services,B2B Software and Services -> Security,B2B Software and Services,Security,Security,,FALSE,FALSE,FALSE,W,16,"Oakland, CA, USA",United States of America,0
Interstate Analytics,B2B Software and Services,B2B Software and Services -> Analytics,B2B Software and Services,Analytics,Analytics,Marketing,FALSE,FALSE,FALSE,W,16,"San Francisco, CA, USA",United States of America,0
ConstructVR,Consumer,Consumer -> Virtual and Augmented Reality,Consumer,Virtual and Augmented Reality,AR,,FALSE,FALSE,FALSE,W,16,"San Francisco, CA, USA",United States of America,0
Castle,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,Real Estate and Construction,Housing and Real Estate,Real Estate,,FALSE,FALSE,FALSE,W,16,"Detroit, MI, USA",United States of America,0
Monthli,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,Real Estate and Construction,Housing and Real Estate,Marketplace,,FALSE,FALSE,FALSE,W,16,"San Francisco, CA, USA",United States of America,0
Start Closing,Real Estate and Construction,Real Estate and Construction -> Construction,Real Estate and Construction,Construction,Insurance,Home Services,FALSE,FALSE,FALSE,W,16,"Coffeyville, KS, USA",United States of America,0
Open Motors,Industrials,Industrials -> Automotive,Industrials,Automotive,Electric Vehicles,Self-Driving Vehicles,FALSE,FALSE,FALSE,W,16,"Palo Alto, CA, USA",United States of America,0
Enflux,Healthcare,Healthcare -> Consumer Health and Wellness,Healthcare,Consumer Health and Wellness,Smart Clothing,,FALSE,FALSE,FALSE,W,16,"San Francisco, CA, USA",United States of America,0
Unima,Healthcare,Healthcare -> Diagnostics,Healthcare,Diagnostics,Biotech,Diagnostics,FALSE,TRUE,TRUE,W,16,"Zapopan, Jal., Mexico",Mexico,0
DoseDr,Healthcare,Healthcare -> Consumer Health and Wellness,Healthcare,Consumer Health and Wellness,Health Tech,,FALSE,FALSE,FALSE,W,16,"Menlo Park, CA, USA",United States of America,0
WorldCover,Financial Technology,Financial Technology -> Insurance,Financial Technology,Insurance,Insurance,Fintech,FALSE,FALSE,FALSE,W,16,"New York, NY, USA",United States of America,0
Toymail,Consumer,Consumer -> Consumer Electronics,Consumer,Consumer Electronics,IoT,Kids,FALSE,FALSE,FALSE,W,16,"New York, NY, USA",United States of America,0
Ironclad,B2B Software and Services,B2B Software and Services -> Legal,B2B Software and Services,Legal,LegalTech,SaaS,FALSE,FALSE,FALSE,S,15,"San Francisco, CA, USA",United States of America,1
Xendit,Financial Technology,Financial Technology -> Payments,Financial Technology,Payments,Fintech,Payments,FALSE,FALSE,TRUE,S,15,"Jakarta, Jakarta, Indonesia",Indonesia,1
Go1,B2B Software and Services,B2B Software and Services -> Human Resources,B2B Software and Services,Human Resources,eLearning,,FALSE,FALSE,FALSE,S,15,"San Francisco, CA, USA",United States of America,1
Teleport,B2B Software and Services,B2B Software and Services -> Infrastructure,B2B Software and Services,Infrastructure,DevSecOps,Developer Tools,FALSE,FALSE,FALSE,S,15,"Oakland, CA, USA",United States of America,1
Human Interest,B2B Software and Services,B2B Software and Services -> Human Resources,B2B Software and Services,Human Resources,Investing,HR Tech,FALSE,FALSE,FALSE,S,15,Remote,United States of America,1
Fountain,B2B Software and Services,B2B Software and Services -> Recruiting and Talent,B2B Software and Services,Recruiting and Talent,SaaS,AIOps,FALSE,FALSE,FALSE,S,15,Remote,United States of America,1
Instawork,B2B Software and Services,B2B Software and Services -> Recruiting and Talent,B2B Software and Services,Recruiting and Talent,Marketplace,,FALSE,FALSE,FALSE,S,15,"San Francisco, CA, USA",United States of America,1
Eight Sleep,Consumer,Consumer -> Home and Personal,Consumer,Home and Personal,Health Tech,Hardware,FALSE,TRUE,TRUE,S,15,Remote,United States of America,1
Plate IQ,Financial Technology,Financial Technology -> Payments,Financial Technology,Payments,Fintech,,FALSE,FALSE,FALSE,S,15,"San Francisco, CA, USA",United States of America,1
Drip Capital,Financial Technology,Financial Technology -> Credit and Lending,Financial Technology,Credit and Lending,Fintech,,FALSE,FALSE,FALSE,S,15,"MH, India",India,1
Verge Genomics,Healthcare,Healthcare -> Drug Discovery and Delivery,Healthcare,Drug Discovery and Delivery,AI-powered Drug Discovery,Biotech,FALSE,FALSE,TRUE,S,15,"San Francisco, CA, USA",United States of America,1
GiveCampus,Education,Education,Education,,SaaS,B2B,FALSE,FALSE,FALSE,S,15,Remote,United States of America,1
Bitmovin,B2B Software and Services,B2B Software and Services -> Infrastructure,B2B Software and Services,Infrastructure,Video,Developer Tools,FALSE,FALSE,FALSE,S,15,"San Francisco, CA, USA",United States of America,1
OpenInvest,Financial Technology,Financial Technology -> Asset Management,Financial Technology,Asset Management,Fintech,Investing,FALSE,FALSE,FALSE,S,15,"San Francisco, CA, USA",United States of America,1
Tenant Turner,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,Real Estate and Construction,Housing and Real Estate,SaaS,Proptech,FALSE,FALSE,FALSE,S,15,"Richmond, VA, USA",United States of America,0
Flirtey (SkyDrop),Industrials,Industrials -> Drones,Industrials,Drones,Delivery,Drones,FALSE,FALSE,FALSE,S,15,"Reno, NV, USA",United States of America,0
Cofactor Genomics,Healthcare,Healthcare -> Diagnostics,Healthcare,Diagnostics,Biotech,Diagnostics,FALSE,FALSE,FALSE,S,15,"St. Louis, MO, USA",United States of America,0
Click & Grow,Consumer,Consumer -> Home and Personal,Consumer,Home and Personal,Indoor Mapping,Gardening,FALSE,FALSE,FALSE,S,15,"Palo Alto, CA, USA",United States of America,0
TetraScience,Healthcare,Healthcare -> Healthcare IT,Healthcare,Healthcare IT,SaaS,Data Engineering,FALSE,FALSE,FALSE,S,15,Remote,United States of America,0
Fetch,Consumer,Consumer -> Transportation Services,Consumer,Transportation Services,Marketplace,Transportation,FALSE,FALSE,FALSE,S,15,"Atlanta, GA, USA",United States of America,0
The Ticket Fairy,Consumer,"Consumer -> Travel, Leisure and Tourism",Consumer,"Travel, Leisure and Tourism",Marketplace,Entertainment,FALSE,FALSE,FALSE,S,15,Remote,United States of America,0
HER,Consumer,Consumer -> Social,Consumer,Social,Consumer,,FALSE,FALSE,TRUE,S,15,Remote,United States of America,0
Font Awesome,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",SaaS,Developer Tools,FALSE,FALSE,FALSE,S,15,Remote,United States of America,0
"80,000 Hours",Unspecified,Unspecified,Unspecified,,Nonprofit,,FALSE,FALSE,FALSE,S,15,"London, England, United Kingdom",United Kingdom,0
Shred Video,Consumer,Consumer -> Content,Consumer,Content,Video,Travel,FALSE,FALSE,FALSE,S,15,"San Francisco, CA, USA",United States of America,0
Shape (ShapeScale),Consumer,Consumer -> Consumer Electronics,Consumer,Consumer Electronics,Computer Vision,Consumer Health Services,FALSE,FALSE,FALSE,S,15,"San Francisco, CA, USA",United States of America,0
Scentbird,Consumer,Consumer -> Apparel and Cosmetics,Consumer,Apparel and Cosmetics,,,FALSE,TRUE,TRUE,S,15,Remote,United States of America,0
RedCarpetUp,Financial Technology,Financial Technology -> Consumer Finance,Financial Technology,Consumer Finance,India,Fintech,FALSE,FALSE,FALSE,S,15,Remote,India,0
PickTrace,Industrials,Industrials -> Agriculture,Industrials,Agriculture,SaaS,,FALSE,FALSE,FALSE,S,15,Remote,United States of America,0
Oolu,Industrials,Industrials -> Energy,Industrials,Energy,Solar Power,Climate,FALSE,FALSE,TRUE,S,15,"Dakar, Dakar Region, Senegal",Senegal,0
MicroHealth,Healthcare,Healthcare -> Consumer Health and Wellness,Healthcare,Consumer Health and Wellness,Digital Health,Healthcare,FALSE,FALSE,FALSE,S,15,Remote,United States of America,0
Zeplin,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",SaaS,Developer Tools,FALSE,FALSE,TRUE,S,15,"San Francisco, CA, USA",United States of America,0
Markhor,Consumer,Consumer -> Apparel and Cosmetics,Consumer,Apparel and Cosmetics,Fashion,,FALSE,FALSE,TRUE,S,15,Remote,United States of America,0
Circle Medical,Healthcare,Healthcare -> Consumer Health and Wellness,Healthcare,Consumer Health and Wellness,Consumer Health Services,Primary Care,FALSE,FALSE,FALSE,S,15,"San Francisco, CA, USA",United States of America,0
Chaldal,Consumer,Consumer -> Food and Beverage,Consumer,Food and Beverage,,,FALSE,FALSE,FALSE,S,15,"Dhaka, Dhaka Division, Bangladesh",Bangladesh,0
Bodyport,Healthcare,Healthcare -> Consumer Health and Wellness,Healthcare,Consumer Health and Wellness,Medical Devices,Healthcare,FALSE,FALSE,TRUE,S,15,"San Francisco, CA, USA",United States of America,0
Thrive Agritech,Industrials,Industrials -> Agriculture,Industrials,Agriculture,Agriculture,Sustainable Agriculture,FALSE,FALSE,FALSE,S,15,"New York, NY, USA",United States of America,0
Tesorio,B2B Software and Services,B2B Software and Services -> Finance and Accounting,B2B Software and Services,Finance and Accounting,SaaS,B2B,FALSE,TRUE,FALSE,S,15,Remote,United States of America,0
Reach Labs,Industrials,Industrials -> Energy,Industrials,Energy,Energy,Climate,FALSE,FALSE,FALSE,S,15,"Emeryville, CA, USA",United States of America,1
SunFarmer,Unspecified,Unspecified,Unspecified,,Climate,Solar Power,FALSE,FALSE,FALSE,S,15,"Kathmandu, Central Development Region, Nepal",Nepal,0
Foxpass,B2B Software and Services,B2B Software and Services -> Security,B2B Software and Services,Security,DevSecOps,,FALSE,FALSE,FALSE,S,15,"San Francisco, CA, USA",United States of America,0
Eden,B2B Software and Services,B2B Software and Services -> Human Resources,B2B Software and Services,Human Resources,HR Tech,Collaboration,FALSE,FALSE,FALSE,S,15,"San Francisco, CA, USA",United States of America,1
Confident Cannabis,Consumer,Consumer -> Food and Beverage,Consumer,Food and Beverage,Cannabis,B2B,FALSE,FALSE,FALSE,S,15,Remote,United States of America,0
Branch8,B2B Software and Services,B2B Software and Services -> Retail,B2B Software and Services,Retail,E-Commerce,Marketplace,FALSE,FALSE,FALSE,S,15,"Kowloon, Hong Kong",Hong Kong,0
Heroic Labs,Consumer,Consumer -> Gaming,Consumer,Gaming,Cloud Gaming,Developer Tools,FALSE,FALSE,FALSE,S,15,"London, England, United Kingdom",United Kingdom,0
SnapEDA,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Hardware,Developer Tools,FALSE,FALSE,TRUE,S,15,Remote,United States of America,0
Scope AR,Consumer,Consumer -> Virtual and Augmented Reality,Consumer,Virtual and Augmented Reality,SaaS,Augmented Reality,FALSE,FALSE,FALSE,S,15,"San Francisco, CA, USA",United States of America,0
PartnerStack,B2B Software and Services,B2B Software and Services -> Marketing,B2B Software and Services,Marketing,B2B,Marketplace,FALSE,FALSE,FALSE,S,15,"Toronto, ON, Canada",Canada,0
Assembly,B2B Software and Services,B2B Software and Services -> Supply Chain and Logistics,B2B Software and Services,Supply Chain and Logistics,Sustainability,,FALSE,FALSE,FALSE,S,15,"Redwood City, CA, USA",United States of America,0
Gemnote,B2B Software and Services,B2B Software and Services -> Office Management,B2B Software and Services,Office Management,E-Commerce,Customization,FALSE,FALSE,FALSE,S,15,"San Leandro, CA, USA",United States of America,0
New Story,Real Estate and Construction,Real Estate and Construction,Real Estate and Construction,,Housing,Nonprofit,TRUE,FALSE,TRUE,S,15,"Atlanta, GA, USA",United States of America,0
Jopwell,B2B Software and Services,B2B Software and Services -> Recruiting and Talent,B2B Software and Services,Recruiting and Talent,SaaS,Recruiting,TRUE,FALSE,FALSE,S,15,"New York, NY, USA",United States of America,0
InnerSpace,Unspecified,Unspecified,Unspecified,,Community,,FALSE,FALSE,TRUE,S,15,"San Francisco, CA, USA",United States of America,0
teaBOT,B2B Software and Services,B2B Software and Services -> Human Resources,B2B Software and Services,Human Resources,Food Service Robots & Machines,Hardware,FALSE,FALSE,FALSE,S,15,"Toronto, ON, Canada",Canada,0
Lugg,Consumer,Consumer -> Home and Personal,Consumer,Home and Personal,Logistics,,FALSE,FALSE,FALSE,S,15,Remote,United States of America,0
Triplebyte,B2B Software and Services,B2B Software and Services -> Recruiting and Talent,B2B Software and Services,Recruiting and Talent,SaaS,,FALSE,FALSE,FALSE,S,15,"San Francisco, CA, USA",United States of America,0
Gigster,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",,,TRUE,FALSE,FALSE,S,15,"San Francisco, CA, USA",United States of America,1
PlateJoy,Consumer,Consumer -> Food and Beverage,Consumer,Food and Beverage,Health Tech,,FALSE,FALSE,FALSE,S,15,"San Francisco, CA, USA",United States of America,1
Nebia,Consumer,Consumer -> Home and Personal,Consumer,Home and Personal,Sustainability,,FALSE,FALSE,FALSE,S,15,"San Francisco, CA, USA",United States of America,1
Auro Robotics,Industrials,Industrials -> Automotive,Industrials,Automotive,Robotics,,FALSE,FALSE,FALSE,S,15,"Santa Clara, CA, USA",United States of America,1
Mimir,Education,Education,Education,,Education,,FALSE,FALSE,FALSE,S,15,"Indianapolis, IN, USA",United States of America,1
Blitz Esports,Consumer,Consumer -> Content,Consumer,Content,eSports,Media,FALSE,FALSE,FALSE,S,15,"Berkeley, CA, USA",United States of America,1
Xfers,Financial Technology,Financial Technology -> Payments,Financial Technology,Payments,Fintech,,FALSE,FALSE,FALSE,S,15,"Singapore, Singapore",Singapore,1
Interviewed,B2B Software and Services,B2B Software and Services -> Recruiting and Talent,B2B Software and Services,Recruiting and Talent,HR Tech,Recruiting,FALSE,FALSE,FALSE,S,15,"Austin, TX, USA",United States of America,1
Paribus,Financial Technology,Financial Technology,Financial Technology,,Fintech,FinOps,FALSE,FALSE,FALSE,S,15,Remote,United States of America,1
zPREDICTA,Healthcare,Healthcare -> Drug Discovery and Delivery,Healthcare,Drug Discovery and Delivery,,,FALSE,FALSE,TRUE,S,15,"San Jose, CA, USA",United States of America,1
Sphere Secure Workspace,B2B Software and Services,B2B Software and Services -> Security,B2B Software and Services,Security,,,TRUE,FALSE,FALSE,S,15,"London, England, United Kingdom",United Kingdom,1
Cloudstitch,B2B Software and Services,B2B Software and Services -> Productivity,B2B Software and Services,Productivity,Developer Tools,SaaS,FALSE,FALSE,FALSE,S,15,"San Francisco, CA, USA",United States of America,1
Appcanary,B2B Software and Services,B2B Software and Services -> Security,B2B Software and Services,Security,Security,Monitoring,FALSE,FALSE,FALSE,S,15,"Toronto, ON, Canada",Canada,1
Bluecrew,B2B Software and Services,B2B Software and Services -> Recruiting and Talent,B2B Software and Services,Recruiting and Talent,Recruiting,,FALSE,FALSE,FALSE,S,15,"Chicago, IL, USA",United States of America,1
Willing,Consumer,Consumer -> Home and Personal,Consumer,Home and Personal,LegalTech,B2B,FALSE,TRUE,FALSE,S,15,"Miami, FL, USA",United States of America,1
Cymmetria,B2B Software and Services,B2B Software and Services -> Security,B2B Software and Services,Security,Cybersecurity,,FALSE,FALSE,FALSE,S,15,"Tel Aviv-Yafo, Tel Aviv District, Israel",Israel,1
Convox,B2B Software and Services,B2B Software and Services -> Infrastructure,B2B Software and Services,Infrastructure,Kubernetes,,FALSE,FALSE,FALSE,S,15,Remote,United States of America,1
SourceDNA,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Analytics,,FALSE,FALSE,FALSE,S,15,"Oakland, CA, USA",United States of America,1
